望遠鏡	ぼうえんきょう	ống nhòm, kính viễn vọng	VỌNG VIỄN KÍNH	4	756
境	さかい	biên giới	CẢNH	4	757
国境	こっきょう	biên giới quốc gia	QUỐC CẢNH	4	758
心境	しんきょう	tâm trạng, tâm tư	TÂM CẢNH	4	759
境目	さかいめ	đường ranh giới, ranh giới	CẢNH MỤC	4	760
境界	きょうかい	ranh giới, giới hạn	CẢNH GIỚI	4	761
業界	ぎょうかい	ngành	NGHIỆP GIỚI	4	762
部署	ぶしょ	phòng ban, bộ phận, đơn vị (trong tổ chức, công ty)	BỘ THỰ	4	763
情景	じょうけい	cảnh tượng, khung cảnh	TÌNH CẢNH	4	764
背景	はいけい	bối cảnh, phông nền, hoàn cảnh	BỐI CẢNH	4	765
就職率	しゅうしょくりつ	tỷ lệ tìm được việc làm	TỰU CHỨC SUẤT	4	766
制度	せいど	chế độ, hệ thống, quy chế	CHẾ ĐỘ	4	767
看板	かんばん	biển hiệu, bảng hiệu	KHÁN BẢN	4	768
便り	たより	tin, tin tức, thư từ	TIỆN	4	769
様子	ようす	tình trạng, dáng vẻ, trạng thái	DẠNG TỬ	4	770
小麦	こむぎ	lúa mì	TIỂU MẠCH	4	771
物質	ぶっしつ	chất, vật chất	VẬT CHẤT	4	772
視覚	しかく	thị giác	THỊ GIÁC	4	773
結末	けつまつ	kết cục, kết thúc, phần kết	KẾT MẠT	4	774
項目	こうもく	mục, phần mục	HẠNG MỤC	4	775
業績	ぎょうせき	thành tích, thành tựu	NGHIỆP TÍCH	4	776
四角	しかく	hình vuông	TỨ GIÁC	4	777
座席	ざせき	chỗ ngồi, ghế ngồi	TỌA TỊCH	4	778
突き当たり	つきあたり	đoạn cuối, cuối đường	ĐỘT ĐƯƠNG	4	779
係員	かかりいん	người phụ trách, nhân viên	HỆ VIÊN	4	780
達成感	たっせいかん	cảm giác thành tựu, cảm giác đạt được	ĐẠT THÀNH CẢM	4	781
ストライキ		đình công, bãi công	strike	4	782
スポーツクラブ		câu lạc bộ thể thao	sports club	4	783
レッスン		bài học, buổi học	lesson	4	784
ストレート		thẳng; trực tiếp; thẳng thắn, straight		4	785
著しい	いちじるしい	rõ rệt, đáng kể, nổi bật	TRỨ	4	786
優秀	ゆうしゅう	ưu tú, xuất sắc, giỏi	ƯU TÚ	4	787
定期的	ていきてき	định kỳ, thường kỳ, đều đặn	ĐỊNH KÌ ĐÍCH	4	788
スマート		thon gọn;thông minh		4	789
就く	つく	đảm nhận, nhận; bắt đầu	TỰU	4	790
昇る	のぼる	lên, mọc lên	THĂNG	4	791
更ける	ふける	về khuya; (mùa) về cuối	CANH	4	792
凍る	こおる	đóng băng, đông lại, bị đông cứng	ĐÔNG	4	793
凍える	こごえる	lạnh cóng, bị đông cứng	ĐÔNG	4	794
乾く	かわく	khô, ráo	KIỀN	4	795
乾かす	かわかす	làm khô, phơi khô, sấy khô	KIỀN	4	796
響く	ひびく	vang, vọng, vọng lại	HƯỞNG	4	797
控える	ひかえる	kiềm chế, hạn chế; chờ, chờ đợi	KHỐNG	4	798
上昇	じょうしょう	sự tăng lên, sự lên cao, sự tiến lên	THƯỢNG THĂNG	4	799
急上昇	きゅうじょうしょう	sự tăng vọt, tăng nhanh	CẤP THƯỢNG THĂNG	4	800
更新	こうしん	cập nhật, làm mới; gia hạn	CANH TÂN	4	801
乾燥	かんそう	sự khô, khô ráo; làm khô	KIỀN TÁO	4	802
署名	しょめい	chữ ký, ký tên	THỰ DANH	4	803
組織	そしき	tổ chức	TỔ CHỨC	4	804
開催	かいさい	tổ chức (sự kiện, cuộc họp...)	KHAI THÔI	4	805
警備	けいび	bảo vệ, cảnh giới	CẢNH BỊ	4	806
提供	ていきょう	cung cấp; tài trợ	ĐỀ CUNG	4	807
関連	かんれん	mối quan hệ, liên quan	QUAN LIÊN	4	808
思考	しこう	suy nghĩ, tư duy	TƯ KHẢO	4	809
在学	ざいがく	đang theo học, đang học (ở trường, đại học)	TẠI HỌC	4	810
レンタル		thuê, cho thuê	rental	4	811
就任	しゅうにん	nhậm chức, nhận chức vụ	TỰU NHÂM	4	812
後ほど	のちほど	sau đây, lát nữa	HẬU	4	813
〜界	〜かい	dùng để chỉ một lĩnh vực, ngành nghề, hoặc cộng đồng nào đó.	GIỚI	4	814
〜旬	〜じゅん	10 ngày (1/3 của một tháng)	TUẦN	4	815
〜署	〜しょ	cơ quan, tổ chức, cơ sở hành chính liên quan đến chức năng cụ thể	THỰ	4	816
〜下	〜か	dưới sự kiểm soát, sự quản lý của một tổ chức hoặc một cá nhân nào đó.	HẠ	4	817
〜観	〜かん	quan điểm, cách nhìn nhận	QUAN	4	818
旧〜	きゅう〜	cũ, xưa, trước đây	CỰU	4	819
同僚	どうりょう	đồng nghiệp	ĐỒNG LIÊU	4	820
巣	す	tổ	SÀO	4	821
薄味	うすあじ	nhạt, vị nhạt	BẠC VỊ	4	822
高層	こうそう	tầng cao; cao tầng	CAO TẦNG	4	823
高層マンション		chung cư cao tầng	CAO TẦNG	4	824
差異	さい	sự khác biệt, sự khác nhau	SAI DỊ	4	825
異国	いこく	nước khác, quốc gia khác	DỊ QUỐC	4	826
異色	いしょく	khác biệt, độc đáo	DỊ SẮC	4	827
異文化	いぶんか	nền văn hóa khác nhau	DỊ VĂN HÓA	4	828
異分野	いぶんや	lĩnh vực khác, ngành nghề khác	DỊ PHÂN DÃ	4	829
畳	たたみ	chiếu tatami	ĐIỆP	4	830
簡略	かんりゃく	đơn giản hóa, ngắn gọn	GIẢN LƯỢC	4	831
必死	ひっし	quyết tâm, nỗ lực hết sức	TẤT TỬ	4	832
戦略	せんりゃく	chiến lược	CHIẾN LƯỢC	4	833
家畜	かちく	gia súc	GIA SÚC	4	834
遺産	いさん	di sản; tài sản thừa kế	DI SẢN	4	835
明かり	あかり	ánh sáng, ánh đèn	MINH	4	836
区切り	くぎり	sự ngắt đoạn, điểm dừng	KHU THIẾT	4	837
鎖	くさり	xích, dây xích	TỎA	4	838
唇	くちびる	môi	THẦN	4	839
苦難	くなん	khó khăn, gian khổ, thử thách	KHỔ NAN	4	840
組	くみ	nhóm, tổ; một bộ (set)	TỔ	4	841
組み合わせ	くみあわせ	sự kết hợp, sự phối hợp	TỔ HỢP	4	842
暗闇	くらやみ	bóng tối	ÁM ÁM	4	843
黒字	くろじ	lãi, lợi nhuận	HẮC TỰ	4	844
形式	けいしき	hình thức, định dạng	HÌNH THỨC	4	845
タイヤ		lốp xe	tyre	4	846
ティッシュペーパー		giấy ăn	tissue paper	4	847
半透明	はんとうめい	bán trong suốt	BÁN THẤU MINH	4	848
不気味	ぶきみ	đáng sợ, rùng rợn, kỳ quái, bất an	BẤT KHÍ VỊ	4	849
不細工	ぶさいく	vụng về, xấu; xấu xí	BẤT TẾ CÔNG	4	850
薄暗い	うすぐらい	hơi tối	BẠC ÁM	4	851
薄明るい	うすあかるい	mờ sáng	BẠC MINH	4	852
薄っぺら	うすっぺら	rất mỏng, mỏng manh; nông cạn, thiếu chiều sâu	BẠC	4	853
課す	かす	giao (bài tập, nhiệm vụ...); áp đặt	KHÓA	4	854
憎む	にくむ	ghét, căm ghét	TĂNG	4	855
贈る	おくる	tặng, biếu, trao quà	TẶNG	4	856
語る	かたる	kể về	NGỮ	4	857
演じる	えんじる	diễn, đóng (vai)	DIỄN	4	858
越える	こえる	vượt qua, đi qua, vượt lên trên	VIỆT	4	859
くたびれる		mệt mỏi, mệt rã rời; cũ nát, sờn		4	860
組む	くむ	lên (lịch), lập (kế hoạch, nhóm, đội);	TỔ	4	861
組む	くむ	khoanh, khoác (tay), vắt (chân);	TỔ	4	862
縛る	しばる	trói buộc, cột	PHƯỢC	4	863
しゃがむ		ngồi xổm		4	864
戦う	たたかう	chiến đấu, tranh đấu	CHIẾN	4	865
解く	ほどく	tháo ra, gỡ ra	GIẢI	4	866
解ける	ほどける	bị tháo ra, bị tuột; được xoa dịu, được cởi bỏ	GIẢI	4	867
怒鳴る	どなる	hét lên, quát	NỘ MINH	4	868
慰める	なぐさめる	an ủi, động viên	ÚY	4	869
生える	はえる	mọc	SINH	4	870
量る	はかる	đo lường (về trọng lượng, dung tích, thể tích, ...)	LƯỢNG	4	871
向かう	むかう	hướng về phía;	HƯỚNG	4	872
略す	りゃくす	lượt bớt, viết tắt, tóm gọn	LƯỢC	4	873
怠ける	なまける	lười biếng	ĐÃI	4	874
治療	ちりょう	điều trị, trị liệu	TRỊ LIỆU	4	875
専用	せんよう	dành riêng cho	CHUYÊN DỤNG	4	876
専属	せんぞく	độc quyền, làm riêng	CHUYÊN CHÚC	4	877
省略	しょうりゃく	lược bớt	TỈNH LƯỢC	4	878
悪化	あっか	sự xấu đi, sự tồi tệ hơn	ÁC HÓA	4	879
対立	たいりつ	đối lập	ĐỐI LẬP	4	880
開会	かいかい	khai mạc, mở đầu	KHAI HỘI	4	881
経由	けいゆ	đi qua, quá cảnh; thông qua	KINH DO	4	882
区分	くぶん	phân chia	KHU PHÂN	4	883
ダッシュ		chạy nhanh, chạy tốc độ cao	dash	4	884
チェックイン		thủ tục nhận phòng	check in	4	885
一層	いっそう	hơn hẳn, thêm nữa, ngày càng rõ rệt	NHẤT TẰNG	4	886
〜畳	〜じょう	đơn vị đo diện tích phòng, một tấm tatami	ĐIỆP	4	887
非〜	ひ〜	không, trái với, không thuộc về, chỉ sự phủ định hoặc ngược lại	PHI	4	888
不〜	ふ〜	không, sai, trái với quy chuẩn, chỉ sự phủ định hoặc thiếu sót trong điều kiện, trạng thái nào đó	BẤT	4	889
無〜	む〜	không, thiếu, không có, dùng để chỉ thiếu sót, thiếu thốn về vật chất hoặc tinh thần	VÔ	4	890
真〜		ま〜thực sự, chân thật, chính xác	CHÂN	4	891
未〜	み〜	chưa, chưa làm gì, chưa xảy ra	VỊ	4	892
来〜	らい〜	sắp tới, trong tương lai	LAI	4	893
童話	どうわ	truyện cổ tích	ĐỒNG THOẠI	4	894
福祉	ふくし	phúc lợi	PHÚC CHỈ	4	895
裕福	ゆうふく	giàu có, dư dả, sung túc	DỤ PHÚC	4	896
大幅	おおはば	lớn, (tăng, giảm) mạnh, một cách đáng kể	ĐẠI PHÚC	4	897
吐き気	はきけ	cảm giác buồn nôn	THỔ KHÍ	4	898
占い	うらない	sự bói toán	CHIÊM	4	899
点滴	てんてき	truyền dịch;sự nhỏ giọt	ĐIỂM TÍCH	4	900
砂漠	さばく	sa mạc	SA MẠC	4	901
マニュアル		sổ hướng dẫn	manual	4	902
事実	じじつ	sự thật; thật sự, thực tế	SỰ THỰC	4	903
利点	りてん	ưu điểm, điểm lợi	LỢI ĐIỂM	4	904
公共	こうきょう	công cộng	CÔNG CỘNG	4	905
公式	こうしき	chính thức	CÔNG THỨC	4	906
後者	こうしゃ	người sau; cái sau	HẬU GIẢ	4	907
口実	こうじつ	lấy cớ, viện lí do	KHẨU THỰC	4	908
高速	こうそく	cao tốc; tốc độ nhanh	CAO TỐC	4	909
高度	こうど	độ cao; mức cao, cao độ	CAO ĐỘ	4	910
小型	こがた	kích thước nhỏ, loại nhỏ	TIỂU HÌNH	4	911
顧客	こきゃく	khách hàng	CỐ KHÁCH	4	912
心当たり	こころあたり	có chút manh mối, chút kí ức về	TÂM ĐƯƠNG	4	913
小言	こごと	phàn nàn, than phiền, lời kêu ca; trách mắng, rầy la	TIỂU NGÔN	4	914
個体	こたい	cá thể	CÁ THỂ	4	915
言葉遣い	ことばづかい	cách sử dụng từ ngữ, cách ăn nói	NGÔN DIỆP KHIỂN	4	916
私語	しご	nói chuyện riêng	TƯ NGỮ	4	917
視線	しせん	hướng nhìn, ánh mắt; ánh nhìn	THỊ TUYẾN	4	918
死体	したい	thi thể, xác chết	TỬ THỂ	4	919
視聴者	しちょうしゃ	khán giả, người xem truyền hình	THỊ THÍNH GIẢ	4	920
しっぽ		đuôi - động vật		4	921
視点	してん	quan điểm, góc nhìn	THỊ ĐIỂM	4	922
洗面所	せんめんじょ	chỗ rửa mặt, nhà vệ sinh	TẨY DIỆN SỞ	4	923
従業員	じゅうぎょういん	nhân viên	TÙNG NGHIỆP VIÊN	4	924
時給	じきゅう	lương theo giờ	THỜI CẤP	4	925
やりがい		đáng làm		4	926
若々しい	わかわかしい	trẻ trung	NHƯỢC	4	927
健やか	すこやか	khỏe mạnh, khỏe khoắn	KIỆN	4	928
占う	うらなう	bói, xem bói; dự đoán	CHIÊM	4	929
占める	しめる	chiếm	CHIÊM	4	930
滴る	したたる	nhỏ giọt, rơi xuống	TRÍCH	4	931
彫る	ほる	khắc, tạc	KHẮC	4	932
書き込む	かきこむ	viết vào, nhập vào	THƯ NHẬP	4	933
仕上がる	しあがる	được kết thúc, được hoàn thành	SĨ THƯỢNG	4	934
立ち止まる	たちどまる	dừng lại	LẬP CHỈ	4	935
取り上げる	とりあげる	nhặt lên, lấy, chọn	THỦ THƯỢNG	4	936
取り出す	とりだす	lấy ra, rút ra	THỦ XUẤT	4	937
取り付ける	とりつける	lắp đặt, gắn vào	THỦ PHÓ	4	938
引っ張る	ひっぱる	kéo, lôi kéo	DẪN TRƯƠNG	4	939
微笑む	ほほえむ	mỉm cười	VI TIẾU	4	940
見下ろす	みおろす	nhìn xuống	KIẾN HẠ	4	941
横切る	よこぎる	băng qua	HOÀNH THIẾT	4	942
生かす	いかす	tận dụng, phát huy; cứu sống, để sống	SINH	4	943
独占	どくせん	sự độc chiếm, chiếm toàn bộ	ĐỘC CHIẾM	4	944
指摘	してき	chỉ ra, nêu lên	CHỈ TÍCH	4	945
実践	じっせん	thực hành	THỰC TIỄN	4	946
貢献	こうけん	cống hiến, đóng góp	CỐNG HIẾN	4	947
工作	こうさく	thủ công, chế tạo	CÔNG TÁC	4	948
交替	こうたい	thay phiên, luân phiên	GIAO THẾ	4	949
交代	こうたい	thay người, thay vị trí	GIAO ĐẠI	4	950
考慮	こうりょ	cân nhắc, xem xét, suy tính	KHẢO LỰ	4	951
視察	しさつ	thị sát	THỊ SÁT	4	952
息切れ	いきぎれ	thở dốc, khó thở; mất sức, hụt hơi	TỨC THIẾT	4	953
転職	てんしょく	chuyển việc	CHUYỂN CHỨC	4	954
定着	ていちゃく	sự ổn định; ăn sâu, bám rễ lâu dài	ĐỊNH TRỨC	4	955
あまりにも		quá, quá mức		4	956
ごちゃごちゃ		lung tung, hỗn độn		4	957
うっかり		lơ đễnh, không để ý		4	958
うろうろ		lảng vảng, loanh qua loanh quanh		4	959
がらがら		vắng tanh vắng ngắt; khản giọng		4	960
ぎっしり		lèn chặt, đầy chặt, kín lịch		4	961
こっそり		bí mật, lén lút		4	962
ぐらぐら		lung lay, rung lắc, lắc lư; (nước sôi) sùng sục;		4	963
副〜	ふく〜	phụ, đi kèm theo, mang tính bổ sung hoặc phụ trợ.	PHỤ	4	964
初〜	しょ〜	lần đầu, lần đầu tiên.	SƠ	4	965
〜切れ	〜ぎれ	hết, thiếu, hết sạch	THIẾT	4	966
〜頃	〜ごろ	khoảng, thời điểm thích hợp để làm gì đó	KHOẢNH	4	967
〜式	〜しき	lễ~	THỨC	4	968
〜式	〜しき	kiểu, hình thức, cách thức	THỨC	4	969
〜集	〜しゅう	bộ sưu tập, tập hợp, nhóm các thứ liên quan đến một chủ đề	TẬP	4	970
〜色	〜しょく	màu sắc, đặc điểm về màu sắc	SẮC	4	971
芝居	しばい	kịch; diễn, diễn xuất; diễn trò, giả vờ	CHI CƯ	5	972
住居	じゅうきょ	nơi ở, nơi cư trú	TRÚ CƯ	5	973
金属	きんぞく	kim loại	KIM THUỘC	5	974
堀	ほり	mương, hào	QUẬT	5	975
街角	まちかど	góc phố, góc đường	NHAI GIÁC	5	976
現状	げんじょう	hiện trạng, tình trạng hiện nay	HIỆN TRẠNG	5	977
根性	こんじょう	bản chất; bản lĩnh, tinh thần kiên cường	CĂN TÍNH	5	978
冷静	れいせい	bình tĩnh, tỉnh táo, điềm tĩnh	LÃNH TĨNH	5	979
根気	こんき	kiên nhẫn, kiên trì	CĂN KHÍ	5	980
献立	こんだて	thực đơn	HIẾN LẬP	5	981
今日	こんにち	hôm nay; ngày nay, hiện tại	KIM NHẬT	5	982
根本	こんぽん	cái gốc, cái căn bản, gốc rễ	CĂN BẢN	5	983
後日	ごじつ	sau, một ngày khác, ngày hôm khác	HẬU NHẬT	5	984
ご無沙汰	ごぶさた	lâu rồi không liên lạc, lâu rồi không gặp (cách nói khiêm nhường và lịch sự)	VÔ SA THÁI	5	985
細菌	さいきん	vi khuẩn	TẾ KHUẨN	5	986
細胞	さいぼう	tế bào	TẾ BÀO	5	987
差し支える	さしつかえる	trở ngại, cản trở	SAI CHI	5	988
山頂	さんちょう	đỉnh núi	SƠN ĐÍCH	5	989
温もり	ぬくもり	sự ấm áp, hơi ấm	ÔN	5	990
狙い	ねらい	mục tiêu, ý định	THƯ	5	991
のり		keo dán (糊); rong biển (海苔)		5	992
歯車	はぐるま	bánh răng	XỈ XA	5	993
はしご		cái thang		5	994
反感	はんかん	ác cảm, không ưa	PHẢN CẢM	5	995
半島	はんとう	bán đảo	BÁN ĐẢO	5	996
マスター		bậc thầy, giỏi, thành thạo	master	5	997
ムード		không khí, bầu không khí (chung của một nơi hoặc thời điểm)	mood	5	998
メーター		đồng hồ đo (tốc độ, nhiệt độ, điện,...)	meter	5	999
メリット		lợi ích, ưu điểm, điểm mạnh	merit	5	1000
おす		con đực		5	1001
めす		con cái		5	1002
辛い	つらい	đau khổ, khó chịu	TÂN	5	1003
属す	ぞくす	thuộc về, trực thuộc	THUỘC	5	1004
追いかける	おいかける	đuổi theo	TRUY	5	1005
腰かける	こしかける	ngồi xuống	YÊU	5	1006
問いかける	といかける	hỏi, đặt câu hỏi	VẤN	5	1007
取りかかる	とりかかる	bắt đầu, bắt tay	THỦ	5	1008
話しかける	はなしかける	bắt chuyện	THOẠI	5	1009
呼びかける	よびかける	gọi; kêu gọi	HÔ	5	1010
乗り越す	のりこす	đi quá (ga mà đáng lẽ phải xuống)	THẶNG QUÁ	5	1011
見逃す	みのがす	bỏ lỡ, bỏ sót; lờ đi, làm ngơ	KIẾN ĐÀO	5	1012
癒す	いやす	chữa lành, xoa dịu, làm dịu	DŨ	5	1013
気遣う	きづかう	lo lắng, bận tâm đến	KHÍ SOÁT	5	1014
過ち	あやまち	sai lầm, lỗi lầm, tội lỗi	QUÁ	5	1015
居眠り	いねむり	ngủ gật	CƯ MIÊN	5	1016
同居	どうきょ	sống chung	ĐỒNG CƯ	5	1017
所属	しょぞく	trực thuộc	SỞ THUỘC	5	1018
避難	ひなん	sơ tán, lánh nạn	TỴ NẠN	5	1019
開封	かいふう	mở phong bì, mở thư	KHAI PHONG	5	1020
一致	いっち	thống nhất, nhất trí, trùng khớp	NHẤT TRÍ	5	1021
超過	ちょうか	vượt quá	SIÊU QUÁ	5	1022
抽選	ちゅうせん	rút thăm	TRỪU TUYỂN	5	1023
進行	しんこう	tiến triển	TIẾN HÀNH	5	1024
決断	けつだん	quyết định dứt khoát, quyết đoán	QUYẾT ĐOẠN	5	1025
孤立	こりつ	cô lập	CÔ LẬP	5	1026
婚約	こんやく	đính hôn	HÔN ƯỚC	5	1027
娯楽	ごらく	giải trí, tiêu khiển	NGU LẠC	5	1028
作動	さどう	hoạt động, chạy (máy móc, thiết bị)	TÁC ĐỘNG	5	1029
廃止	はいし	bãi bỏ, hủy bỏ	PHẾ CHỈ	5	1030
配分	はいぶん	phân phối, phân chia, phân bổ	PHỐI PHÂN	5	1031
半減	はんげん	giảm một nửa	BÁN GIẢM	5	1032
さらさら		xào xạc; róc rách; mềm mượt		5	1033
ざっと		lướt qua, sơ qua; khoảng chừng; (đổ) ào		5	1034
たった		chỉ (nhấn mạnh số lượng nhỏ)		5	1035
だぶだぶ		rộng thùng thình		5	1036
どっと		đồng loạt (cất tiếng...); bất chợt (ập đến)		5	1037
のろのろ		chậm rãi, lề mề		5	1038
はらはら		nóng ruột, lo lắng; (rơi) lả tả		5	1039
ばったり		tình cờ; đột ngột (ngã) gục, (đổ) sầm		5	1040
ばらばら		riêng lẻ, rời rạc, lung tung		5	1041
ぴかぴか		lấp lánh, sáng bóng, bóng loáng		5	1042
～会	〜かい	hội, buổi, sự kiện ~	HỘI	5	1043
～街	～がい	khu phố, khu vực (tập trung loại hình, hoạt động nào đó)	NHAI	5	1044
～順	〜じゅん	thứ tự, sắp xếp theo ~	THUẬN	5	1045
～場	～じょう	địa điểm, nơi (diễn ra một hoạt động cụ thể)	TRƯỜNG	5	1046
～済み	〜ずみ	đã xong, hoàn tất ~	TẾ	5	1047
～性	〜せい	đặc tính, tính chất, khả năng	TÍNH	5	1048
～制	〜せい	chế độ, hệ thống ~	CHẾ	5	1049
施設	しせつ	cơ sở (được xây dựng cho một mục đích nhất định)	THI THIẾT	5	1050
皮膚	ひふ	da, làn da	BÌ PHU	5	1051
破片	はへん	mảnh vỡ	PHÁ PHIẾN	5	1052
大被害	だいひがい	thiệt hại lớn, thiệt hại nghiêm trọng	ĐẠI BỊ HẠI	5	1053
頭脳	ずのう	bộ não, trí óc, sự thông minh, trí tuệ	ĐẦU NÃO	5	1054
プライバシー		cá nhân, riêng tư	privacy	5	1055
アンテナ		ăng ten	antenna	5	1056
グラフ		biểu đồ, đồ thị, đồ hình.	graph	5	1057
非常識	ひじょうしき	vô ý thức, thiếu ý thức	PHI THƯỜNG THỨC	5	1058
楽観的	らっかんてき	lạc quan	LẠC QUAN ĐÍCH	5	1059
いたずら		nghịch ngợm		5	1060
水分	すいぶん	nước (trong cơ thể, vật thể,...)	THỦY PHÂN	5	1061
あらすじ		nội dung tóm tắt (của truyện, sách, bài viết,...)		5	1062
経費	けいひ	kinh phí, chi phí	KINH PHÍ	5	1063
事業	じぎょう	công việc kinh doanh, dự án	SỰ NGHIỆP	5	1064
紙幣	しへい	tiền giấy	CHỈ TỆ	5	1065
縞	しま	họa tiết sọc, vằn sọc	CẢO	5	1066
霜	しも	sương giá	SƯƠNG	5	1067
車両	しゃりょう	toa tàu; phương tiện tàu, xe ô tô nói chung	XA LƯỠNG	5	1068
手話	しゅわ	thủ ngữ, ngôn ngữ ký hiệu	THỦ THOẠI	5	1069
瞬間	しゅんかん	khoảnh khắc, phút chốc	THUẤN GIAN	5	1070
商社	しょうしゃ	công ty thương mại	THƯƠNG XÃ	5	1071
少数	しょうすう	số ít, thiểu số	THIỂU SỐ	5	1072
勝敗	しょうはい	việc thắng thua	THẮNG BẠI	5	1073
食卓	しょくたく	bàn ăn	THỰC TRÁC	5	1074
所在	しょざい	vị trí, nơi ở	SỞ TẠI	5	1075
書道	しょどう	thư pháp	THƯ ĐẠO	5	1076
書物	しょもつ	sách vở	THƯ VẬT	5	1077
神経	しんけい	thần kinh	THẦN KINH	5	1078
芯	しん	lõi, ruột, phần lõi bên trong	TÂM	5	1079
電流	でんりゅう	dòng điện	ĐIỆN LƯU	5	1080
問い	とい	câu hỏi, thắc mắc	VẤN	5	1081
塔	とう	tòa tháp	THÁP	5	1082
当番	とうばん	phiên, ca trực	ĐƯƠNG PHIÊN	5	1083
動機	どうき	động cơ, lý do	ĐỘNG KI	5	1084
半ば	なかば	một nửa, ở giữa	BÁN	5	1085
長年	ながねん	nhiều năm	TRƯỜNG NIÊN	5	1086
眺め	ながめ	quang cảnh, cảnh vật nhìn thấy	THIẾU	5	1087
無し	なし	không có	VÔ	5	1088
謎	なぞ	điều bí ẩn	MÊ	5	1089
縄	なわ	dây thừng	THẰNG	5	1090
肉類	にくるい	các loại thịt	NHỤC LOẠI	5	1091
日光	にっこう	ánh nắng	NHẬT QUANG	5	1092
図々しい	ずうずうしい	trơ trẽn, vô liêm sỉ	ĐỒ	5	1093
透明	とうめいな	trong suốt, trong trẻo	THẤU MINH	5	1094
背負う	せおう	đeo, mang trên lưng; gánh vác, đảm đương	BỐI PHỤ	5	1095
引き離す	ひきはなす	kéo ra, tách ra	DẪN LY	5	1096
切ない	せつない	đau lòng	THIẾT	5	1097
殺菌	さっきん	sát khuẩn, diệt khuẩn, tiệt trùng	SÁT KHUẨN	5	1098
自殺	じさつ	tự sát, tự tử	TỰ SÁT	5	1099
破産	はさん	phá sản	PHÁ SẢN	5	1100
侵害	しんがい	xâm phạm, vi phạm	XÂM HẠI	5	1101
支配	しはい	chi phối, kiểm soát	CHI PHỐI	5	1102
育成	いくせい	sự nuôi dưỡng, bồi dưỡng, đào tạo	DỤC THÀNH	5	1103
信仰	しんこう	lòng tin tôn giáo, tín ngưỡng, theo (đạo)	TÍN NGƯỠNG	5	1104
集会	しゅうかい	cuộc họp, hội họp	TẬP HỘI	5	1105
宿泊	しゅくはく	nghỉ lại, trọ lại	TÚC BẠC	5	1106
出願	しゅつがん	đơn xin, nộp đơn	XUẤT NGUYỆN	5	1107
出産	しゅっさん	sinh đẻ	XUẤT SẢN	5	1108
消化	しょうか	tiêu hóa, xử lý	TIÊU HÓA	5	1109
消毒	しょうどく	khử độc, khử trùng	TIÊU ĐỘC	5	1110
勝負	しょうぶ	thắng thua; thi đấu, phân thắng bại	THẮNG PHỤ	5	1111
消耗	しょうもう	tiêu tốn, tiêu hao	TIÊU HÁO	5	1112
伝染	でんせん	truyền nhiễm, lây truyền	TRUYỀN NHIỄM	5	1113
伝達	でんたつ	truyền đạt	TRUYỀN ĐẠT	5	1114
得点	とくてん	điểm số, ghi điểm	ĐẮC ĐIỂM	5	1115
共働き	ともばたらき	vợ chồng cùng đi làm	CỘNG ĐỘNG	5	1116
長生き	ながいき	sống thọ, sống lâu	TRƯỜNG SINH	5	1117
入荷	にゅうか	nhập hàng	NHẬP HÀ	5	1118
入手	にゅうしゅ	có được, lấy được, nhận được	NHẬP THỦ	5	1119
認識	にんしき	nhận thức, sự nhận biết	NHẬN THỨC	5	1120
ふらふら		choáng váng, lảo đảo; không ổn định, không kiên định		5	1121
ぶらぶら		đong đưa, lủng lẳng; rảnh rỗi, không làm gì, thất nghiệp; lang thang, loanh quanh		5	1122
〜離れ	〜ばなれ	rời xa, không còn sử dụng/thích/quan tâm đến nữa	LI	5	1123
お勧め	おすすめ	gợi ý, đề xuất, giới thiệu	KHUYẾN	5	1124
焦点	しょうてん	tiêu điểm, trọng tâm	TIÊU ĐIỂM	5	1125
高水準	こうすいじゅん	tiêu chuẩn cao, mức cao	CAO THỦY CHUẨN	5	1126
準決勝	じゅんけっしょう	vòng/ trận bán kết	CHUẨN QUYẾT THẮNG	5	1127
催し	もよおし	sự kiện, buổi lễ	THÔI	5	1128
看護	かんご	điều dưỡng	KHÁN HỘ	5	1129
看護師	かんごし	điều dưỡng viên	KHÁN HỘ SĨ	5	1130
弁護士	べんごし	luật sư	BIỆN HỘ SĨ	5	1131
工芸	こうげい	thủ công mỹ nghệ	CÔNG NGHỆ	5	1132
芸能界	げいのうかい	giới nghệ thuật, giới giải trí	NGHỆ NĂNG GIỚI	5	1133
並木	なみき	hàng cây	TỊNH MỘC	5	1134
急速	きゅうそく	nhanh chóng, cấp tốc	CẤP TỐC	5	1135
足元	あしもと	dưới chân, bước chân	TÚC NGUYÊN	5	1136
定時	ていじ	giờ cố định, thời gian quy định	ĐỊNH THỜI	5	1137
回数	かいすう	số lần	HỒI SỔ	5	1138
セミナー		hội thảo	seminar	5	1139
プリンター		máy in	printer	5	1140
憲法	けんぽう	hiến pháp	HIẾN PHÁP	5	1141
原子力	げんしりょく	năng lượng hạt nhân, năng lượng nguyên tử	NGUYÊN TỬ LỰC	5	1142
原理	げんり	nguyên lý, lý thuyết cơ bản	NGUYÊN LÝ	5	1143
心身	しんしん	tinh thần và thể xác, cơ thể và tâm hồn	TÂM THÂN	5	1144
神話	しんわ	thần thoại	THẦN THOẠI	5	1145
引き分け	ひきわけ	hòa, bất phân thắng bại	DẪN PHÂN	5	1146
